    -13.2380632542008  7.95565139132569e-20   17300683221679.0  0.333161746348552  0.333166982679761  104.514859618878  104.501409576657
    -13.2280632542008  8.14096286951152e-20   16906970783813.1  0.333161268675853  0.333166406050624  104.513136986573  104.499649723735
    -13.2180632542008  8.33059193347997e-20   16522216138806.8  0.333160800149992  0.333165837779229  104.511409342918  104.497885578306
    -13.2080632542008  8.52463918213146e-20   16146215560056.4  0.333160340843900  0.333165277936139  104.509676694622  104.496117152766
    -13.1980632542008  8.72320755828702e-20   15778769950728.0  0.333159890830717  0.333164726592201  104.507939048810  104.494344459941
    -13.1880632542008  8.92640240338165e-20   15419684738541.0  0.333159450183789  0.333164183818531  104.506196413032  104.492567513098
    -13.1780632542008  9.13433151319262e-20   15068769773406.7  0.333159018976663  0.333163649686520  104.504448795266  104.490786325945
    -13.1680632542008  9.34710519526624e-20   14725839226619.1  0.333158597283078  0.333163124267823  104.502696203925  104.489000912644
    -13.1580632542008  9.56483632712722e-20   14390711493338.8  0.333158185176957  0.333162607634357  104.500938647869  104.487211287811
    -13.1480632542008  9.78764041644017e-20   14063209096238.6  0.333157782732403  0.333162099858296  104.499176136404  104.485417466528
    -13.1380632542008  1.00156356622051e-19   13743158591970.1  0.333157390023690  0.333161601012067  104.497408679296  104.483619464347
    -13.1280632542008  1.02489430172800e-19   13430390479861.2  0.333157007125256  0.333161111168346  104.495636286777  104.481817297297
    -13.1180632542008  1.04876862527947e-19   13124739112042.2  0.333156634111696  0.333160630400047  104.493858969550  104.480010981891
    -13.1080632542008  1.07319920237895e-19   12826042606028.2  0.333156271057750  0.333160158780327  104.492076738797  104.478200535131
    -13.0980632542008  1.09819899361849e-19   12534142759522.9  0.333155918038301  0.333159696382569  104.490289606188  104.476385974519
    -13.0880632542008  1.12378126156853e-19   12248884966652.9  0.333155575128362  0.333159243280388  104.488497583890  104.474567318062
    -13.0780632542008  1.14995957782385e-19   11970118136194.5  0.333155242403068  0.333158799547613  104.486700684570  104.472744584276
    -13.0680632542008  1.17674783019229e-19   11697694611904.9  0.333154919937666  0.333158365258292  104.484898921407  104.470917792198
    -13.0580632542008  1.20416023004695e-19   11431470094669.8  0.333154607807510  0.333157940486678  104.483092308099  104.469086961390
    -13.0480632542008  1.23221131988790e-19   11171303566018.2  0.333154306088046  0.333157525307228  104.481280858871  104.467252111949
    -13.0380632542008  1.26091598105904e-19   10917057213605.9  0.333154014854804  0.333157119794589  104.479464588482  104.465413264511
    -13.0280632542008  1.29028944162602e-19   10668596358562.9  0.333153734183389  0.333156724023598  104.477643512235  104.463570440263
    -13.0180632542008  1.32034728444910e-19   10425789384353.3  0.333153464149470  0.333156338069275  104.475817645985  104.461723660945
    -13.0080632542008  1.35110545547187e-19   10188507667022.3  0.333153204828768  0.333155962006808  104.473987006147  104.459872948862
    -12.9980632542008  1.38258027217893e-19   9956625507241.85  0.333152956297042  0.333155595911554  104.472151609704  104.458018326892
    -12.9880632542008  1.41478843223034e-19   9730020064048.09  0.333152718630088  0.333155239859025  104.470311474218  104.456159818490
    -12.9780632542008  1.44774702232434e-19   9508571289852.37  0.333152491903713  0.333154893924883  104.468466617839  104.454297447699
    -12.9680632542008  1.48147352728097e-19   9292161866842.73  0.333152276193732  0.333154558184930  104.466617059309  104.452431239158
    -12.9580632542008  1.51598583931286e-19   9080677145005.97  0.333152071575957  0.333154232715103  104.464762817977  104.450561218108
    -12.9480632542008  1.55130226749088e-19   8874005081683.04  0.333151878126173  0.333153917591457  104.462903913805  104.448687410402
    -12.9380632542008  1.58744154747223e-19   8672036182213.37  0.333151695920139  0.333153612890164  104.461040367379  104.446809842515
    -12.9280632542008  1.62442285145443e-19   8474663441952.87  0.333151525033563  0.333153318687499  104.459172199917  104.444928541548
    -12.9180632542008  1.66226579833747e-19   8281782289748.85  0.333151365542092  0.333153035059833  104.457299433280  104.443043535237
    -12.9080632542008  1.70099046410346e-19   8093290532787.17  0.333151217521299  0.333152762083618  104.455422089979  104.441154851967
    -12.8980632542008  1.74061739249185e-19   7909088302399.94  0.333151081046669  0.333152499835382  104.453540193190  104.439262520777
    -12.8880632542008  1.78116760590747e-19   7729078001203.05  0.333150956193578  0.333152248391717  104.451653766758  104.437366571365
    -12.8780632542008  1.82266261655870e-19   7553164251549.88  0.333150843037284  0.333152007829264  104.449762835211  104.435467034104
    -12.8680632542008  1.86512443784379e-19   7381253845188.33  0.333150741652905  0.333151778224707  104.447867423769  104.433563940047
    -12.8580632542008  1.90857559606085e-19   7213255693805.09  0.333150652115405  0.333151559654756  104.445967558356  104.431657320935
    -12.8480632542008  1.95303914236261e-19   7049080780826.00  0.333150574499581  0.333151352196141  104.444063265605  104.429747209209
    -12.8380632542008  1.99853866496340e-19   6888642114414.27  0.333150508880041  0.333151155925594  104.442154572877  104.427833638019
    -12.8280632542008  2.04509830163414e-19   6731854681503.25  0.333150455331182  0.333150970919839  104.440241508264  104.425916641230
    -12.8180632542008  2.09274275254236e-19   6578635402682.99  0.333150413927182  0.333150797255579  104.438324100605  104.423996253437
    -12.8080632542008  2.14149729335547e-19   6428903088247.92  0.333150384741973  0.333150635009480  104.436402379495  104.422072509968
    -12.7980632542008  2.19138778861918e-19   6282578395339.19  0.333150367849225  0.333150484258163  104.434476375295  104.420145446899
    -12.7880632542008  2.24244070547194e-19   6139583785965.37  0.333150363322324  0.333150345078179  104.432546119147  104.418215101063
    -12.7780632542008  2.29468312771982e-19   5999843485864.11  0.333150371234354  0.333150217546007  104.430611642983  104.416281510055
